symbol,security,gics_sector,gics_industry,country,region,report_url,report year,annual carbon emissions (tonnes co₂),annual water consumption (cubic meters),renewable energy usage (mwh),sustainable materials usage ratio (percent),waste recycling rate (percent)
DPH.L,Dechra Pharmaceuticals,Health Care,Pharmaceuticals & Biotechnology,GB,Europe,https://www.dechra.com/Files/Files/Dechra-SR2023.pdf,2023,,178645.0,,,
DPH.L,Dechra Pharmaceuticals,Health Care,Pharmaceuticals & Biotechnology,GB,Europe,https://www.dechra.com/Admin/Public/Download.aspx?file=Files%2FFiles%2FCorporate%2FCSR+Reports%2F2016-Corporate-Social-Responsibility-Report.pdf,2016,8075.0,,,,
DGE.L,Diageo,Consumer Staples,Beverages,GB,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/LSE_DGE_2020.pdf,2020,710986.0,16514966.0,65.5,,
DGE.L,Diageo,Consumer Staples,Beverages,GB,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/LSE_DGE_2021.pdf,2021,691999.0,16790280.0,,,97.5
EXPN.L,Experian,Industrials,Diversified Support Services,GB,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/E/LSE_EXPN_2007.pdf,2007,62000.0,,,,
EXPN.L,Experian,Industrials,Diversified Support Services,GB,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/E/LSE_EXPN_2018.pdf,2018,51000.0,,,,
EXPN.L,Experian,Industrials,Diversified Support Services,GB,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/E/LSE_EXPN_2013.pdf,2013,2654.0,,,,63.0
EXPN.L,Experian,Industrials,Diversified Support Services,GB,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/E/LSE_EXPN_2017.pdf,2017,54190.0,,26.0,,
EXPN.L,Experian,Industrials,Diversified Support Services,GB,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/E/LSE_EXPN_2019.pdf,2019,47700.0,,26.0,,
EXPN.L,Experian,Industrials,Diversified Support Services,GB,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/E/LSE_EXPN_2021.pdf,2021,24.7,,,,
EXPN.L,Experian,Industrials,Diversified Support Services,GB,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/E/LSE_EXPN_2020.pdf,2020,43700.0,,29.0,,
EXPN.L,Experian,Industrials,Diversified Support Services,GB,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/E/LSE_EXPN_2010.pdf,2010,78000.0,,,,
EXPN.L,Experian,Industrials,Diversified Support Services,GB,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/E/LSE_EXPN_2008.pdf,2008,50.0,,22.0,,
EXPN.L,Experian,Industrials,Diversified Support Services,GB,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/E/LSE_EXPN_2012.pdf,2012,82800.0,,,,
EXPN.L,Experian,Industrials,Diversified Support Services,GB,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/E/LSE_EXPN_2011.pdf,2011,79000.0,,,,
FLTR.L,Flutter Entertainment,Consumer Discretionary,Travel & Leisure,GB,Europe,https://www.flutter.com/media/uyubvqrp/flutter-entertainment-plc-sustainability-report-2023.pdf,2023,,,100.0,,
FRAS.L,Frasers Group,Consumer Discretionary,Retailers,GB,Europe,https://newclimate.org/sites/default/files/2024-08/NewClimate_CCRM2024.pdf,2024,451.3,,,,
GLEN.L,Glencore,Materials,Mining,GB,Europe,https://www.glencore.com/.rest/api/v1/documents/48f132f0a609b5fc27fe7db890d61b92/2014-Sustainability-Report.pdf,2014,36567000.0,958000000.0,78.0,,
GLEN.L,Glencore,Materials,Mining,GB,Europe,https://www.glencore.com/.rest/api/v1/documents/59122a94d9c86731923614217b1ce1dc/GLEN_2021_sustainability_report.pdf,2021,15000000.0,999000000.0,237000.0,,
GLEN.L,Glencore,Materials,Mining,GB,Europe,https://www.glencore.com/.rest/api/v1/documents/static/63d21a4e-30f6-40ca-b0f6-00ec64a718cf/GLEN_2022_sustainability_report.pdf,2022,16610000.0,1078000000.0,,,
GLEN.L,Glencore,Materials,Mining,GB,Europe,https://www.glencore.com/dam/jcr:61aaaf30-3d39-4c2d-a642-0ed8f908b58b/2016-Glencore-Sustainabilty-Report.pdf,2016,35600000.0,970000000.0,19.0,,
GSK.L,GSK plc,Health Care,Pharmaceuticals & Biotechnology,GB,Europe,https://www.gsk.com/media/5886/esg-performance-summary-2019.pdf,2019,16335000.0,12370000.0,,,
GSK.L,GSK plc,Health Care,Pharmaceuticals & Biotechnology,GB,Europe,https://www.gsk.com/media/2748/cr-report-2013.pdf,2013,1833000.0,15700000.0,,,94.0
GSK.L,GSK plc,Health Care,Pharmaceuticals & Biotechnology,GB,Europe,https://www.gsk.com/media/6636/esg-performance-summary-2020.pdf,2020,14620000.0,12470000.0,,,
GSK.L,GSK plc,Health Care,Pharmaceuticals & Biotechnology,GB,Europe,https://www.gsk.com/media/4756/responsible-business-supplement-2017.pdf,2017,19500000.0,,,,70.0
GSK.L,GSK plc,Health Care,Pharmaceuticals & Biotechnology,GB,Europe,https://www.gsk.com/media/7473/esg-performance-report-2021.pdf,2021,13456.0,10.17,,,
GSK.L,GSK plc,Health Care,Pharmaceuticals & Biotechnology,GB,Europe,https://www.gsk.com/media/11009/esg-performance-report-2023.pdf,2023,2.1,,,,
HIK.L,Hikma Pharmaceuticals,Health Care,Pharmaceuticals & Biotechnology,GB,Europe,https://www.hikma.com/media/uiwnvyy3/2019-full-ar.pdf,2019,,,,,
HIK.L,Hikma Pharmaceuticals,Health Care,Pharmaceuticals & Biotechnology,GB,Europe,https://www.hikma.com/media/ol4emb04/sr2021-may-12-2022-final.pdf,2021,,1065479.0,35000.0,,
HIK.L,Hikma Pharmaceuticals,Health Care,Pharmaceuticals & Biotechnology,GB,Europe,https://www.hikma.com/media/unxpgids/hikma_sr2023.pdf,2023,,,,,
HIK.L,Hikma Pharmaceuticals,Health Care,Pharmaceuticals & Biotechnology,GB,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/h/LSE_HIK_2022.pdf,2022,,,35000.0,,
HSBA.L,HSBC,Financials,Diversified Banks,GB,Europe,https://www.hsbc.com/-/files/hsbc/investors/investing-in-hsbc/investor-events-and-presentations/2016/160704-esg-update-presentation.pdf,2016,2.97,,9.0,95.0,
IMB.L,Imperial Brands,Consumer Staples,Tobacco,GB,Europe,https://www.imperialbrandsplc.com/content/dam/imperialbrands/corporate/documents/sustainability/FY2021/social-performance-data-2021.pdf,2021,239977.0,,,,
IMB.L,Imperial Brands,Consumer Staples,Tobacco,GB,Europe,https://www.imperialbrandsplc.com/content/dam/imperialbrands/corporate/documents/sustainability/esg-report/ESG%20Reporting%20Document%20June%202022.pdf,2022,,,90.0,,
IAG.L,International Airlines Group,Industrials,Airlines,GB,Europe,https://investor.turkishairlines.com/documents/sustainability/2021-sustainability-report.pdf,2021,116808.0,,,,
ITRK.L,Intertek,Industrials,Diversified Support Services,GB,Europe,https://www.intertek.com/siteassets/investors/2024/intertek-sustainability-report-2024.pdf,2024,1000.0,6700000.0,200.0,,
ITRK.L,Intertek,Industrials,Diversified Support Services,GB,Europe,https://cdn.intertek.com/ar2021/assets/pdf/Intertek_ARA21_Sustainability_Report.pdf,2021,,,990.0,,58.0
ITRK.L,Intertek,Industrials,Diversified Support Services,GB,Europe,https://investors.intertek.com/assets/pdf/Intertek-AR-2019-full-WEB.pdf,2019,201332.0,,,,
