id,symbol,security,report_url,report_year,minio_path
4371,ABX.TO      ,BARRICK GOLD CORP,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/b/TSX_ABX_2018.pdf,2018.0,BARRICK GOLD CORP/BARRICK GOLD CORP_2018.pdf
4358,ABX.TO      ,BARRICK GOLD CORP,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/b/TSX_ABX_2014.pdf,2014.0,BARRICK GOLD CORP/BARRICK GOLD CORP_2014.pdf
4375,RY.TO       ,ROYAL BANK OF CANADA,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/r/TSX_RY_2014.pdf,2014.0,ROYAL BANK OF CANADA/ROYAL BANK OF CANADA_2014.pdf
4377,RY.TO       ,ROYAL BANK OF CANADA,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/r/TSX_RY_2019.PDF,2019.0,ROYAL BANK OF CANADA/ROYAL BANK OF CANADA_2019.pdf
4380,RY.TO       ,ROYAL BANK OF CANADA,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/r/TSX_RY_2015.pdf,2015.0,ROYAL BANK OF CANADA/ROYAL BANK OF CANADA_2015.pdf
4378,RY.TO       ,ROYAL BANK OF CANADA,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/r/TSX_RY_2022.pdf,2022.0,ROYAL BANK OF CANADA/ROYAL BANK OF CANADA_2022.pdf
4379,RY.TO       ,ROYAL BANK OF CANADA,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/r/TSX_RY_2021.PDF,2021.0,ROYAL BANK OF CANADA/ROYAL BANK OF CANADA_2021.pdf
4383,RY.TO       ,ROYAL BANK OF CANADA,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/r/TSX_RY_2020.PDF,2020.0,ROYAL BANK OF CANADA/ROYAL BANK OF CANADA_2020.pdf
4385,TD.TO       ,TORONTO-DOMINION BANK,https://www.td.com/content/dam/tdcom/canada/about-td/pdf/esg/2015-final-crr-en.pdf,2015.0,TORONTO-DOMINION BANK/TORONTO-DOMINION BANK_2015.pdf
4388,TD.TO       ,TORONTO-DOMINION BANK,https://www.td.com/content/dam/tdcom/canada/about-td/pdf/esg/2023-sustainability-report-en.pdf,2023.0,TORONTO-DOMINION BANK/TORONTO-DOMINION BANK_2023.pdf
4381,RY.TO       ,ROYAL BANK OF CANADA,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/r/TSX_RY_2016.pdf,2016.0,ROYAL BANK OF CANADA/ROYAL BANK OF CANADA_2016.pdf
4391,TD.TO       ,TORONTO-DOMINION BANK,https://www.td.com/content/dam/tdcom/canada/about-td/pdf/esg/2021-esg-report.pdf,2021.0,TORONTO-DOMINION BANK/TORONTO-DOMINION BANK_2021.pdf
4392,TD.TO       ,TORONTO-DOMINION BANK,https://www.td.com/content/dam/tdcom/canada/about-td/pdf/esg/2018-esg-report.pdf,2018.0,TORONTO-DOMINION BANK/TORONTO-DOMINION BANK_2018.pdf
4382,RY.TO       ,ROYAL BANK OF CANADA,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/r/TSX_RY_2018.PDF,2018.0,ROYAL BANK OF CANADA/ROYAL BANK OF CANADA_2018.pdf
4394,AEM.TO      ,AGNICO EAGLE MINES LTD,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/TSX_AEM_2009.pdf,2009.0,AGNICO EAGLE MINES LTD/AGNICO EAGLE MINES LTD_2009.pdf
4365,ABX.TO      ,BARRICK GOLD CORP,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/b/TSX_ABX_2013.pdf,2013.0,BARRICK GOLD CORP/BARRICK GOLD CORP_2013.pdf
4395,AEM.TO      ,AGNICO EAGLE MINES LTD,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/TSX_AEM_2013.pdf,2013.0,AGNICO EAGLE MINES LTD/AGNICO EAGLE MINES LTD_2013.pdf
4393,AEM.TO      ,AGNICO EAGLE MINES LTD,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/TSX_AEM_2019.pdf,2019.0,AGNICO EAGLE MINES LTD/AGNICO EAGLE MINES LTD_2019.pdf
4373,FM.TO       ,FIRST QUANTUM MINERALS LTD,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/f/TSX_FM_2021.pdf,2021.0,FIRST QUANTUM MINERALS LTD/FIRST QUANTUM MINERALS LTD_2021.pdf
7,MMM         ,3M Company,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/3/NYSE_MMM_2011.pdf,2011.0,3M Company/3M Company_2011.pdf
8,MMM         ,3M Company,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/3/NYSE_MMM_2013.pdf,2013.0,3M Company/3M Company_2013.pdf
15,ABT         ,Abbott Laboratories,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ABT_2013.pdf,2013.0,Abbott Laboratories/Abbott Laboratories_2013.pdf
16,ABT         ,Abbott Laboratories,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ABT_2016.pdf,2016.0,Abbott Laboratories/Abbott Laboratories_2016.pdf
25,ABBV        ,AbbVie Inc.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ABBV_2022.pdf,2022.0,AbbVie Inc./AbbVie Inc._2022.pdf
32,ABMD        ,ABIOMED Inc,https://media.bailliegifford.com/mws/pghhmmg1/20230223155116_baillie-gifford-sustainable-growth-sustainability-report-2022-august-2022.pdf,2022.0,ABIOMED Inc/ABIOMED Inc_2022.pdf
21,ABT         ,Abbott Laboratories,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ABT_2018.pdf,2018.0,Abbott Laboratories/Abbott Laboratories_2018.pdf
29,ABBV        ,AbbVie Inc.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ABBV_2021.pdf,2021.0,AbbVie Inc./AbbVie Inc._2021.pdf
45,ATVI        ,Activision Blizzard,https://www.coca-colacompany.com/content/dam/company/us/en/reports/pdf/coca-cola-business-environmental-social-governance-report-2020.pdf,2020.0,Activision Blizzard/Activision Blizzard_2020.pdf
48,ATVI        ,Activision Blizzard,https://cdn.cdp.net/cdp-production/cms/reports/documents/000/002/891/original/CDP-US-Report-2017-v2.pdf,2017.0,Activision Blizzard/Activision Blizzard_2017.pdf
49,ATVI        ,Activision Blizzard,https://www.itu.int/en/ITU-D/Environment/PublishingImages/Pages/Greening-Digital-Companies-2023/Greening%20digital%20companies%202023%20report%20FINAL.pdf,2023.0,Activision Blizzard/Activision Blizzard_2023.pdf
56,ADBE        ,Adobe Systems Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_ADBE_2013.pdf,2013.0,Adobe Systems Inc/Adobe Systems Inc_2013.pdf
62,AMD         ,Advanced Micro Devices Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AMD_2012.pdf,2012.0,Advanced Micro Devices Inc/Advanced Micro Devices Inc_2012.pdf
66,AMD         ,Advanced Micro Devices Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AMD_2019.pdf,2019.0,Advanced Micro Devices Inc/Advanced Micro Devices Inc_2019.pdf
19,ABT         ,Abbott Laboratories,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ABT_2022.pdf,2022.0,Abbott Laboratories/Abbott Laboratories_2022.pdf
64,AMD         ,Advanced Micro Devices Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AMD_2017.pdf,2017.0,Advanced Micro Devices Inc/Advanced Micro Devices Inc_2017.pdf
70,AMD         ,Advanced Micro Devices Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AMD_2020.pdf,2020.0,Advanced Micro Devices Inc/Advanced Micro Devices Inc_2020.pdf
61,AMD         ,Advanced Micro Devices Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AMD_2021.pdf,2021.0,Advanced Micro Devices Inc/Advanced Micro Devices Inc_2021.pdf
79,AAP         ,Advance Auto Parts,https://csrreportbuilder.intel.com/pdfbuilder/pdfs/CSR-2020-21-Full-Report.pdf,2020.0,Advance Auto Parts/Advance Auto Parts_2020.pdf
90,AMG         ,Affiliated Managers Group Inc,https://csrreportbuilder.intel.com/PDFfiles/archived_reports/Intel-2016-CSR-Report.pdf,2016.0,Affiliated Managers Group Inc/Affiliated Managers Group Inc_2016.pdf
98,AFL         ,AFLAC Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_AFL_2015.pdf,2015.0,AFLAC Inc/AFLAC Inc_2015.pdf
102,AFL         ,AFLAC Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_AFL_2021.pdf,2021.0,AFLAC Inc/AFLAC Inc_2021.pdf
91,AMG         ,Affiliated Managers Group Inc,https://csrreportbuilder.intel.com/pdfbuilder/pdfs/CSR-2022-23-Full-Report.pdf,2022.0,Affiliated Managers Group Inc/Affiliated Managers Group Inc_2022.pdf
106,A           ,Agilent Technologies Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_A_2009.pdf,2009.0,Agilent Technologies Inc/Agilent Technologies Inc_2009.pdf
107,A           ,Agilent Technologies Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_A_2000.pdf,2000.0,Agilent Technologies Inc/Agilent Technologies Inc_2000.pdf
115,A           ,Agilent Technologies Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_A_2005.pdf,2005.0,Agilent Technologies Inc/Agilent Technologies Inc_2005.pdf
116,A           ,Agilent Technologies Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_A_2007.pdf,2007.0,Agilent Technologies Inc/Agilent Technologies Inc_2007.pdf
117,A           ,Agilent Technologies Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_A_2001.pdf,2001.0,Agilent Technologies Inc/Agilent Technologies Inc_2001.pdf
4400,AEM.TO      ,AGNICO EAGLE MINES LTD,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/TSX_AEM_2016.pdf,2016.0,AGNICO EAGLE MINES LTD/AGNICO EAGLE MINES LTD_2016.pdf
4402,AEM.TO      ,AGNICO EAGLE MINES LTD,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/TSX_AEM_2011.pdf,2011.0,AGNICO EAGLE MINES LTD/AGNICO EAGLE MINES LTD_2011.pdf
4404,AEM.TO      ,AGNICO EAGLE MINES LTD,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/TSX_AEM_2020.pdf,2020.0,AGNICO EAGLE MINES LTD/AGNICO EAGLE MINES LTD_2020.pdf
4406,AEM.TO      ,AGNICO EAGLE MINES LTD,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/TSX_AEM_2010.pdf,2010.0,AGNICO EAGLE MINES LTD/AGNICO EAGLE MINES LTD_2010.pdf
4405,AEM.TO      ,AGNICO EAGLE MINES LTD,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/TSX_AEM_2012.pdf,2012.0,AGNICO EAGLE MINES LTD/AGNICO EAGLE MINES LTD_2012.pdf
4397,AEM.TO      ,AGNICO EAGLE MINES LTD,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/TSX_AEM_2021.pdf,2021.0,AGNICO EAGLE MINES LTD/AGNICO EAGLE MINES LTD_2021.pdf
4403,AEM.TO      ,AGNICO EAGLE MINES LTD,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/TSX_AEM_2015.pdf,2015.0,AGNICO EAGLE MINES LTD/AGNICO EAGLE MINES LTD_2015.pdf
123,A           ,Agilent Technologies Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_A_2015.pdf,2015.0,Agilent Technologies Inc/Agilent Technologies Inc_2015.pdf
129,APD         ,Air Products & Chemicals Inc,https://www.apple.com/environment/pdf/Apple_Environmental_Responsibility_Report_2017.pdf,2017.0,Air Products & Chemicals Inc/Air Products & Chemicals Inc_2017.pdf
131,APD         ,Air Products & Chemicals Inc,https://www.airproducts.com/-/media/files/en/900/900-24-001-us-sustainability-report-2024.pdf,2024.0,Air Products & Chemicals Inc/Air Products & Chemicals Inc_2024.pdf
135,AKAM        ,Akamai Technologies Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AKAM_2020.pdf,2020.0,Akamai Technologies Inc/Akamai Technologies Inc_2020.pdf
141,ALK         ,Alaska Air Group Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ALK_2017.pdf,2017.0,Alaska Air Group Inc/Alaska Air Group Inc_2017.pdf
145,ALK         ,Alaska Air Group Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ALK_2020.pdf,2020.0,Alaska Air Group Inc/Alaska Air Group Inc_2020.pdf
146,ALK         ,Alaska Air Group Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ALK_2019.pdf,2019.0,Alaska Air Group Inc/Alaska Air Group Inc_2019.pdf
119,A           ,Agilent Technologies Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_A_2021.pdf,2021.0,Agilent Technologies Inc/Agilent Technologies Inc_2021.pdf
156,ARE         ,Alexandria Real Estate Equities,https://www.are.com/cr/arecr2017.pdf,2017.0,Alexandria Real Estate Equities/Alexandria Real Estate Equities_2017.pdf
154,ALB         ,Albemarle Corp,https://www.albemarle.com/sites/default/files/2024-06/2017_sustainability_report_on_2016_activities.pdf,2016.0,Albemarle Corp/Albemarle Corp_2016.pdf
153,ALB         ,Albemarle Corp,https://s201.q4cdn.com/960975307/files/doc_downloads/Albemarle-101/2022_sustainability_report.pdf,2022.0,Albemarle Corp/Albemarle Corp_2022.pdf
169,ALGN        ,Align Technology,https://www.aligntech.com/documents/Align%202023%20Sustainability%20Report%20(v1%20June%2024%202024)_final%20-%20Signed%20SB%20KS%20JT%201.pdf,2020.0,Align Technology/Align Technology_2020.pdf
182,ADS         ,Alliance Data Systems,https://www.apple.com/environment/pdf/Apple_Environmental_Responsibility_Report_2018.pdf,2018.0,Alliance Data Systems/Alliance Data Systems_2018.pdf
173,ALLE        ,Allegion,https://investor.allegion.com/~/media/Files/A/Allegion-IR/reports-and-presentations/allegion-2024-proxy-statement.pdf,2024.0,Allegion/Allegion_2024.pdf
191,LNT         ,Alliant Energy Corp,https://s201.q4cdn.com/991130938/files/doc_presentations/2024/May/19/1076800-investor-relations-aga-final.pdf,1130.0,Alliant Energy Corp/Alliant Energy Corp_1130.pdf
199,GOOGL       ,Alphabet Inc Class A,https://abc.xyz/assets/investor/static/pdf/20180204_alphabet_10K.pdf,2018.0,Alphabet Inc Class A/Alphabet Inc Class A_2018.pdf
203,GOOGL       ,Alphabet Inc Class A,https://abc.xyz/assets/investor/static/pdf/20171231_alphabet_10K.pdf,2017.0,Alphabet Inc Class A/Alphabet Inc Class A_2017.pdf
196,ALL         ,Allstate Corp,https://www.allstate.com/resources/allstate/attachments/corporate-responsibility/alst_corporate_responsibility_report_2013.pdf,2013.0,Allstate Corp/Allstate Corp_2013.pdf
186,ADS         ,Alliance Data Systems,https://www.walgreensbootsalliance.com/sites/www/files/asset/Walgreens-Boots-Alliance-2019-Corporate-Social-Responsibility-Report_2.pdf,2019.0,Alliance Data Systems/Alliance Data Systems_2019.pdf
209,GOOG        ,Alphabet Inc Class C,https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/ir/downloads/en/2016/2016-BMW-Group-Sustainable-Value-Report.pdf,2016.0,Alphabet Inc Class C/Alphabet Inc Class C_2016.pdf
204,GOOGL       ,Alphabet Inc Class A,https://www.bmwgroup.com/en/report/2023/downloads/BMW-Group-Report-2023-en.pdf,2023.0,Alphabet Inc Class A/Alphabet Inc Class A_2023.pdf
205,GOOGL       ,Alphabet Inc Class A,https://abc.xyz/assets/43/44/675b83d7455885c4615d848d52a4/goog-10-k-2023.pdf,2023.0,Alphabet Inc Class A/Alphabet Inc Class A_2023.pdf
216,MO          ,Altria Group Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_MO_2013.pdf,2013.0,Altria Group Inc/Altria Group Inc_2013.pdf
225,MO          ,Altria Group Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_MO_2020.pdf,2020.0,Altria Group Inc/Altria Group Inc_2020.pdf
236,AAL         ,American Airlines Group,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAL_2012.pdf,2012.0,American Airlines Group/American Airlines Group_2012.pdf
227,AMZN        ,Amazon.com Inc.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AMZN_2022.pdf,2022.0,Amazon.com Inc./Amazon.com Inc._2022.pdf
239,AAL         ,American Airlines Group,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAL_2018.pdf,2018.0,American Airlines Group/American Airlines Group_2018.pdf
244,AAL         ,American Airlines Group,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAL_2007.pdf,2007.0,American Airlines Group/American Airlines Group_2007.pdf
246,AAL         ,American Airlines Group,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAL_2013.pdf,2013.0,American Airlines Group/American Airlines Group_2013.pdf
247,AAL         ,American Airlines Group,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAL_2022.pdf,2022.0,American Airlines Group/American Airlines Group_2022.pdf
252,AEP         ,American Electric Power,https://aepsustainability.com/lib/docs/2023-AEP-Sustainability-Report.pdf,2023.0,American Electric Power/American Electric Power_2023.pdf
228,AMZN        ,Amazon.com Inc.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AMZN_2019.pdf,2019.0,Amazon.com Inc./Amazon.com Inc._2019.pdf
258,AXP         ,American Express Co,https://explorer.amexglobalbusinesstravel.com/rs/346-POJ-129/images/ESG-Report_2021_Final.pdf,2021.0,American Express Co/American Express Co_2021.pdf
264,AIG         ,American International Group,https://www.chevron.com/-/media/shared-media/documents/2015-corporate-responsibility-report.pdf,2015.0,American International Group/American International Group_2015.pdf
267,AIG         ,American International Group,https://www.aig.com/content/dam/aig/america-canada/us/documents/about-us/report/aig-esg-report_2022.pdf,2022.0,American International Group/American International Group_2022.pdf
431,AVB         ,"AvalonBay Communities, Inc.",https://ims.avalonbay.com/AVB/esg/2024-7-AvalonBay2023ESGReportFinal.pdf,2024.0,"AvalonBay Communities, Inc./AvalonBay Communities, Inc._2024.pdf"
269,AIG         ,American International Group,https://www.aig.com/content/dam/aig/america-canada/us/documents/about-us/report/aig-environmental-social-and-governance-report_2020.pdf.coredownload.pdf,2020.0,American International Group/American International Group_2020.pdf
273,AMT         ,American Tower Corp.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_AMT_2020.pdf,2020.0,American Tower Corp./American Tower Corp._2020.pdf
282,AMP         ,Ameriprise Financial,https://www.ameriprise.com/binaries/content/assets/ampcom/2021-responsible-business-report-ameriprise.pdf,2021.0,Ameriprise Financial/Ameriprise Financial_2021.pdf
281,AWK         ,American Water Works Company Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_AWK_2016.pdf,2016.0,American Water Works Company Inc/American Water Works Company Inc_2016.pdf
279,AWK         ,American Water Works Company Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_AWK_2021.pdf,2021.0,American Water Works Company Inc/American Water Works Company Inc_2021.pdf
288,ABC         ,AmerisourceBergen Corp,https://www.amerisourcebergen.com/-/media/assets/amerisourcebergen/pdf/AmerisourceBergen_2021_GS_ESG_reportingindex.pdf,2021.0,AmerisourceBergen Corp/AmerisourceBergen Corp_2021.pdf
294,AMGN        ,Amgen Inc.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AMGN_2010.pdf,2010.0,Amgen Inc./Amgen Inc._2010.pdf
296,AMGN        ,Amgen Inc.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AMGN_2021.pdf,2021.0,Amgen Inc./Amgen Inc._2021.pdf
278,AWK         ,American Water Works Company Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_AWK_2018.pdf,2018.0,American Water Works Company Inc/American Water Works Company Inc_2018.pdf
311,APC         ,Anadarko Petroleum Corp,https://www.thomsonreuters.com/content/dam/openweb/documents/pdf/corporate/Reports/global-500-greenhouse-gases-performance-2010-2015.pdf,2015.0,Anadarko Petroleum Corp/Anadarko Petroleum Corp_2015.pdf
313,APC         ,Anadarko Petroleum Corp,https://static.conocophillips.com/files/resources/conocophillips-2022-sustainability-report.pdf,2022.0,Anadarko Petroleum Corp/Anadarko Petroleum Corp_2022.pdf
317,ADI         ,"Analog Devices, Inc.",https://www.analog.com/media/en/company-csr/adi-csr-report-2019.pdf,2019.0,"Analog Devices, Inc./Analog Devices, Inc._2019.pdf"
323,ANTM        ,Anthem Inc.,https://emea.illumina.com/content/dam/illumina-marketing/documents/company/illumina-csr-report-2021.pdf,2021.0,Anthem Inc./Anthem Inc._2021.pdf
338,APA         ,Apache Corporation,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_APA_2014.pdf,2014.0,Apache Corporation/Apache Corporation_2014.pdf
328,AON         ,Aon plc,https://csrreportbuilder.intel.com/PDFfiles/archived_reports/Intel%202014%20CSR%20Report.pdf,2020.0,Aon plc/Aon plc_2020.pdf
329,AON         ,Aon plc,https://www.baxter.com/sites/g/files/ebysai746/files/2020-06/Baxter%202019%20Corporate%20Responsibility%20Report%20_1.pdf,2020.0,Aon plc/Aon plc_2020.pdf
342,APA         ,Apache Corporation,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_APA_2016.pdf,2016.0,Apache Corporation/Apache Corporation_2016.pdf
344,APA         ,Apache Corporation,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_APA_2013.pdf,2013.0,Apache Corporation/Apache Corporation_2013.pdf
353,AIV         ,Apartment Investment & Management,https://s1.q4cdn.com/498755859/files/doc_downloads/sustainability/2023/MAA-CSR-2022-Final.pdf,2023.0,Apartment Investment & Management/Apartment Investment & Management_2023.pdf
350,AIV         ,Apartment Investment & Management,https://www.baxter.com/sites/g/files/ebysai746/files/2020-06/Baxter%202019%20Corporate%20Responsibility%20Report%20_1.pdf,2020.0,Apartment Investment & Management/Apartment Investment & Management_2020.pdf
354,AIV         ,Apartment Investment & Management,https://www.ussif.org/files/Trends/Trends%202018%20executive%20summary%20FINAL.pdf,2020.0,Apartment Investment & Management/Apartment Investment & Management_2020.pdf
359,AAPL        ,Apple Inc.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAPL_2017.pdf,2017.0,Apple Inc./Apple Inc._2017.pdf
362,AAPL        ,Apple Inc.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAPL_2015.pdf,2015.0,Apple Inc./Apple Inc._2015.pdf
368,AMAT        ,Applied Materials Inc.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AMAT_2017.pdf,2017.0,Applied Materials Inc./Applied Materials Inc._2017.pdf
377,APTV        ,Aptiv Plc,https://www.aptiv.com/docs/default-source/sustainability-report/2024_aptiv_digital_sustainability_consolidated_report.pdf,2024.0,Aptiv Plc/Aptiv Plc_2024.pdf
381,ADM         ,Archer-Daniels-Midland Co,https://www.adm.com/globalassets/sustainability/sustainability-reports/2022-reports/adm-2022-corporate-sustainability-report_final.pdf,2022.0,Archer-Daniels-Midland Co/Archer-Daniels-Midland Co_2022.pdf
383,ADM         ,Archer-Daniels-Midland Co,https://www.adm.com/globalassets/sustainability/sustainability-reports/2017-csr-final-5-14-18-compressed.pdf,2017.0,Archer-Daniels-Midland Co/Archer-Daniels-Midland Co_2017.pdf
384,ADM         ,Archer-Daniels-Midland Co,https://www.adm.com/globalassets/sustainability/sustainability-reports/final_archer-daniels-midland-adm_2023-corporate-sustainability-report_51424.pdf,1424.0,Archer-Daniels-Midland Co/Archer-Daniels-Midland Co_1424.pdf
394,ANET        ,Arista Networks,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ANET_2018.pdf,2018.0,Arista Networks/Arista Networks_2018.pdf
401,AJG         ,Arthur J. Gallagher & Co.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/S/ASX_STO_2015.pdf,2015.0,Arthur J. Gallagher & Co./Arthur J. Gallagher & Co._2015.pdf
407,ATO         ,Atmos Energy Corp,https://www.chevron.com/-/media/shared-media/documents/2016-corporate-responsibility-report.pdf,2016.0,Atmos Energy Corp/Atmos Energy Corp_2016.pdf
418,ADSK        ,Autodesk Inc.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_ADSK_2018.pdf,2018.0,Autodesk Inc./Autodesk Inc._2018.pdf
421,ADSK        ,Autodesk Inc.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_ADSK_2019.pdf,2019.0,Autodesk Inc./Autodesk Inc._2019.pdf
420,ADSK        ,Autodesk Inc.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_ADSK_2017.pdf,2017.0,Autodesk Inc./Autodesk Inc._2017.pdf
426,ADP         ,Automatic Data Processing,https://s23.q4cdn.com/483669984/files/doc_financials/2023/ar/ADP-FY23-10-K.pdf,2023.0,Automatic Data Processing/Automatic Data Processing_2023.pdf
435,AVB         ,"AvalonBay Communities, Inc.",https://investors.avalonbay.com/_assets/_e86cd956f9e4f1cbb037255c1ca193ac/avalonbay/news/2017-07-10_AvalonBay_Communities_Issues_Latest_Corporate_152.pdf,2017.0,"AvalonBay Communities, Inc./AvalonBay Communities, Inc._2017.pdf"
436,AVY         ,Avery Dennison Corp,https://esg.averydennison.com/content/dam/avery_dennison/corporate/global/english/documents/sustainability/esg/AveryDennison-ESG-download-March2022.pdf,2022.0,Avery Dennison Corp/Avery Dennison Corp_2022.pdf
448,BLL         ,Ball Corp,https://www.ball.com/getattachment/318cdc87-5e97-4291-b42e-79bbad714665/GRI-REPORT-2024-March-Update.pdf,4665.0,Ball Corp/Ball Corp_4665.pdf
454,BK          ,The Bank of New York Mellon Corp.,https://www.bny.com/content/dam/bnymellon/documents/pdf/csr/2019-csr-report.pdf,2019.0,The Bank of New York Mellon Corp./The Bank of New York Mellon Corp._2019.pdf
458,BK          ,The Bank of New York Mellon Corp.,https://www.bnymellon.com/content/dam/bnymellon/documents/pdf/2023-sustainability-report.pdf,2023.0,The Bank of New York Mellon Corp./The Bank of New York Mellon Corp._2023.pdf
460,BK          ,The Bank of New York Mellon Corp.,https://www.bny.com/content/dam/bnymellon/documents/pdf/csr/bny-mellon-2015-csr-full-report.pdf,2015.0,The Bank of New York Mellon Corp./The Bank of New York Mellon Corp._2015.pdf
371,AMAT        ,Applied Materials Inc.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AMAT_2022.pdf,2022.0,Applied Materials Inc./Applied Materials Inc._2022.pdf
