symbol,security,gics_sector,gics_industry,country,region,report_url,report_year
CBOE,Cboe Global Markets,Financials,Financial Exchanges & Data,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NASDAQ_CBOE_2020.pdf,2020.0
CBRE,CBRE Group,Real Estate,Real Estate Services,US,North America,https://www.cbre.com/-/media/project/cbre/dotcom/global/about/corporate-responsibility/cbre-2022-corporate-responsibility-report.pdf,2022.0
CBRE,CBRE Group,Real Estate,Real Estate Services,US,North America,https://www.cbre.com/-/media/project/cbre/dotcom/global/about/corporate-responsibility/2021-cbre-corporate-responsibilty-report-final.pdf,2021.0
CBRE,CBRE Group,Real Estate,Real Estate Services,US,North America,https://www.cbre.com/-/media/project/cbre/dotcom/global/about/corporate-responsibility/cbre-2020-corporate-responsibility-report.pdf,2020.0
CBS,CBS Corp.,Communication Services,Broadcasting,US,North America,https://www.apple.com/environment/pdf/Apple_Environmental_Progress_Report_2024.pdf,2024.0
CBS,CBS Corp.,Communication Services,Broadcasting,US,North America,https://d30mzt1bxg5llt.cloudfront.net/public/uploads/PDFs/CBSPRMESIPReport2019.pdf,2019.0
CBS,CBS Corp.,Communication Services,Broadcasting,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PHI_2016.pdf,2016.0
CBS,CBS Corp.,Communication Services,Broadcasting,US,North America,https://www.qualcomm.com/content/dam/qcomm-martech/dm-assets/documents/2023-qualcomm-corporate-responsibility-report.pdf,2023.0
CBS,CBS Corp.,Communication Services,Broadcasting,US,North America,https://www.paramount.com/sites/g/files/dxjhpe226/files/2021-11/ViacomCBS_ESG%20Report_2020-2021_vFINAL.pdf,2021.0
CBS,CBS Corp.,Communication Services,Broadcasting,US,North America,https://www.nomuraholdings.com/investor/library/ar/2013/pdf/nomura_report_all.pdf,2013.0
CBS,CBS Corp.,Communication Services,Broadcasting,US,North America,https://www.nomuraholdings.com/investor/library/ar/2014/pdf/nomura_report_all.pdf,2014.0
CBS,CBS Corp.,Communication Services,Broadcasting,US,North America,https://assets.kpmg.com/content/dam/kpmg/be/pdf/2020/12/The_Time_Has_Come_KPMG_Survey_of_Sustainability_Reporting_2020.pdf,2020.0
CE,Celanese Corp.,Materials,Specialty Chemicals,US,North America,https://sustainability.celanese.com/-/media/sustainabilitysite/files/2023-cdp-climate-change-response.pdf,2023.0
CE,Celanese Corp.,Materials,Specialty Chemicals,US,North America,https://www.moodys.com/sites/products/productattachments/2013%20csr.pdf,2013.0
CE,Celanese Corp.,Materials,Specialty Chemicals,US,North America,https://www.celanese.com/-/media/Corporate/Files/Sustainability-Reports/Celanese-Stewardship-Report-2017.pdf,2017.0
CE,Celanese Corp.,Materials,Specialty Chemicals,US,North America,https://www.celanese.com/-/media/Corporate/Files/Sustainability-Reports/2015CE_Stewardship_Report.pdf,2015.0
CE,Celanese Corp.,Materials,Specialty Chemicals,US,North America,https://www.dupont.com/content/dam/dupont/amer/us/en/corporate/about-us/Sustainability/2022Sustainability/DuPont_2022SustainabilityReport.pdf,2022.0
CELG,Celgene Corp.,Health Care,Biotechnology,US,North America,https://www.esg.bms.com/assets/bms/us/en-us/pdf/BMY-2020-ESG-Report.pdf,2020.0
CELG,Celgene Corp.,Health Care,Biotechnology,US,North America,https://www.bms.com/assets/bms/us/en-us/pdf/bmy-2021-esg-report.pdf,2021.0
CELG,Celgene Corp.,Health Care,Biotechnology,US,North America,https://www.bms.com/assets/bms-ar/documents/2013/BristolMyersSquibb-2013AR-print.pdf,2013.0
CELG,Celgene Corp.,Health Care,Biotechnology,US,North America,https://www.merckgroup.com/content/dam/web/corporate/non-images/company/sustainability/en/CR-Report-2017-EN.pdf,2017.0
CELG,Celgene Corp.,Health Care,Biotechnology,US,North America,https://www.merckgroup.com/content/dam/web/corporate/non-images/company/sustainability/en/CR-Report-2018-EN.pdf,2018.0
CNC,Centene Corporation,Health Care,Managed Health Care,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CNC_2021.pdf,2021.0
CNC,Centene Corporation,Health Care,Managed Health Care,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CNC_2022.pdf,2022.0
CNP,CenterPoint Energy,Utilities,Multi-Utilities,US,North America,https://midwest.centerpointenergy.com/assets/downloads/corporate/sustainability-report-20132014.pdf,2014.0
CNP,CenterPoint Energy,Utilities,Multi-Utilities,US,North America,https://www.centerpointenergy.com/en-us/Documents/2016-Corporate-Responsibility-Report.pdf,2016.0
CNP,CenterPoint Energy,Utilities,Multi-Utilities,US,North America,https://midwest.centerpointenergy.com/assets/downloads/planning/sustainability-report-2015.pdf,2015.0
CNP,CenterPoint Energy,Utilities,Multi-Utilities,US,North America,https://sustainability.centerpointenergy.com/wp-content/uploads/2022/08/CenterPoint-Energy-2022-Corporate-Sustainability-Report.pdf,2022.0
CNP,CenterPoint Energy,Utilities,Multi-Utilities,US,North America,https://sustainability.centerpointenergy.com/wp-content/uploads/2024/01/CenterPoint-Energy-2023-Corporate-Sustainability-Report.pdf,2024.0
CTL,CenturyLink Inc,Communication Services,Integrated Telecommunication Services,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/l/NYSE_LUMN_2020_21a78be99a7746328832453cb4394ac3.pdf,2020.0
CTL,CenturyLink Inc,Communication Services,Integrated Telecommunication Services,US,North America,https://www.centurylink.com/static/PDF/AboutUs/Community/CSRBrochure_03072014.pdf,2014.0
CTL,CenturyLink Inc,Communication Services,Integrated Telecommunication Services,US,North America,https://www.amtrak.com/content/dam/projects/dotcom/english/public/documents/environmental1/2016-2017-Amtrak-Sustainability-Report.pdf,2016.0
CTL,CenturyLink Inc,Communication Services,Integrated Telecommunication Services,US,North America,https://betterbuildingssolutioncenter.energy.gov/sites/default/files/program/DOE_BBI_2019_Progress_Report.pdf,2019.0
CERN,Cerner,Health Care,Health Care Technology,US,North America,https://h20195.www2.hp.com/v2/getpdf.aspx/c06601778.pdf,1778.0
CERN,Cerner,Health Care,Health Care Technology,US,North America,https://tactilemedical.com/wp-content/uploads/2023/04/TM-2022-Corporate-Responsibility-Sustainability-Report-FINAL.pdf,2023.0
CERN,Cerner,Health Care,Health Care Technology,US,North America,https://www.generationim.com/media/nkwdqhbc/gim-stewardship-report-2020.pdf,2020.0
CERN,Cerner,Health Care,Health Care Technology,US,North America,https://www.cisco.com/c/dam/assets/csr/pdf/CSR_Report_2015.pdf,2015.0
CERN,Cerner,Health Care,Health Care Technology,US,North America,https://tactilemedical.com/wp-content/uploads/2024/05/TM-2023-Corporate-Responsibility-Sustainability-Report-Final.pdf,2024.0
CERN,Cerner,Health Care,Health Care Technology,US,North America,https://www.dignityhealth.org/content/dam/dignity-health/pdfs/sustainability-reports/dh-sr-2018.pdf,2018.0
CF,CF Industries Holdings Inc,Materials,Fertilizers & Agricultural Chemicals,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CF_2018.pdf,2018.0
CF,CF Industries Holdings Inc,Materials,Fertilizers & Agricultural Chemicals,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CF_2012.pdf,2012.0
CF,CF Industries Holdings Inc,Materials,Fertilizers & Agricultural Chemicals,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CF_2021.pdf,2021.0
CF,CF Industries Holdings Inc,Materials,Fertilizers & Agricultural Chemicals,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CF_2013.pdf,2013.0
CF,CF Industries Holdings Inc,Materials,Fertilizers & Agricultural Chemicals,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CF_2015.pdf,2015.0
CF,CF Industries Holdings Inc,Materials,Fertilizers & Agricultural Chemicals,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CF_2016.pdf,2016.0
CF,CF Industries Holdings Inc,Materials,Fertilizers & Agricultural Chemicals,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CF_2019.pdf,2019.0
CF,CF Industries Holdings Inc,Materials,Fertilizers & Agricultural Chemicals,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CF_2017.pdf,2017.0
CF,CF Industries Holdings Inc,Materials,Fertilizers & Agricultural Chemicals,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CF_2022.pdf,2022.0
CF,CF Industries Holdings Inc,Materials,Fertilizers & Agricultural Chemicals,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CF_2014.pdf,2014.0
SCHW,Charles Schwab Corporation,Financials,Investment Banking & Brokerage,US,North America,https://content.schwab.com/web/retail/public/about-schwab/schwab-2022-esg-report.pdf,2022.0
SCHW,Charles Schwab Corporation,Financials,Investment Banking & Brokerage,US,North America,https://content.schwab.com/web/retail/public/about-schwab/schwab-2023-esg-report.pdf,2023.0
SCHW,Charles Schwab Corporation,Financials,Investment Banking & Brokerage,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_SCHW_2021.pdf,2021.0
SCHW,Charles Schwab Corporation,Financials,Investment Banking & Brokerage,US,North America,https://www.icmagroup.org/assets/documents/Regulatory/Benchmark-reform/IBOR-Transition-Report-250618.pdf,618.0
CHTR,Charter Communications,Communication Services,Cable & Satellite,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/OTC_CHTR_2019.pdf,2019.0
CHTR,Charter Communications,Communication Services,Cable & Satellite,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/i/NASDAQ_INTC_2016.pdf,2016.0
CHTR,Charter Communications,Communication Services,Cable & Satellite,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/OTC_DPSGY_2015.pdf,2015.0
CHTR,Charter Communications,Communication Services,Cable & Satellite,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/OTC_CHTR_2020.pdf,2020.0
CHTR,Charter Communications,Communication Services,Cable & Satellite,US,North America,https://www.cdsb.net/sites/default/files/unep_2013_frequently_asked_questions_on_corporate_sustainability_reporting_0.pdf,2013.0
CHTR,Charter Communications,Communication Services,Cable & Satellite,US,North America,https://www.te.com/content/dam/te-com/documents/about-te/corporate-responsibility/global/TEConnectivityCorporateResponsibilityReport2023.pdf,2023.0
CVX,Chevron Corp.,Energy,Integrated Oil & Gas,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CVX_2019.pdf,2019.0
CVX,Chevron Corp.,Energy,Integrated Oil & Gas,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CVX_2013.pdf,2013.0
CVX,Chevron Corp.,Energy,Integrated Oil & Gas,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CVX_2020.pdf,2020.0
CVX,Chevron Corp.,Energy,Integrated Oil & Gas,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CVX_2007.pdf,2007.0
CVX,Chevron Corp.,Energy,Integrated Oil & Gas,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CVX_2008.pdf,2008.0
CVX,Chevron Corp.,Energy,Integrated Oil & Gas,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CVX_2002.pdf,2002.0
CVX,Chevron Corp.,Energy,Integrated Oil & Gas,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CVX_2017.pdf,2017.0
CVX,Chevron Corp.,Energy,Integrated Oil & Gas,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CVX_2010.pdf,2010.0
CVX,Chevron Corp.,Energy,Integrated Oil & Gas,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CVX_2004.pdf,2004.0
CVX,Chevron Corp.,Energy,Integrated Oil & Gas,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CVX_2016.pdf,2016.0
CVX,Chevron Corp.,Energy,Integrated Oil & Gas,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CVX_2012.pdf,2012.0
CVX,Chevron Corp.,Energy,Integrated Oil & Gas,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CVX_2022.pdf,2022.0
CVX,Chevron Corp.,Energy,Integrated Oil & Gas,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CVX_2006.pdf,2006.0
CVX,Chevron Corp.,Energy,Integrated Oil & Gas,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CVX_2003.pdf,2003.0
CVX,Chevron Corp.,Energy,Integrated Oil & Gas,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CVX_2005.pdf,2005.0
CVX,Chevron Corp.,Energy,Integrated Oil & Gas,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CVX_2011.pdf,2011.0
CVX,Chevron Corp.,Energy,Integrated Oil & Gas,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CVX_2014.pdf,2014.0
CVX,Chevron Corp.,Energy,Integrated Oil & Gas,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CVX_2021.pdf,2021.0
CVX,Chevron Corp.,Energy,Integrated Oil & Gas,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CVX_2009.pdf,2009.0
CVX,Chevron Corp.,Energy,Integrated Oil & Gas,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CVX_2018.pdf,2018.0
CVX,Chevron Corp.,Energy,Integrated Oil & Gas,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CVX_2015.pdf,2015.0
CMG,Chipotle Mexican Grill,Consumer Discretionary,Restaurants,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CMG_2016.pdf,2016.0
CMG,Chipotle Mexican Grill,Consumer Discretionary,Restaurants,US,North America,https://digitalcommons.spu.edu/context/honorsprojects/article/1038/viewcontent/Honors_Project_Final_Draft_MW.pdf,1038.0
CMG,Chipotle Mexican Grill,Consumer Discretionary,Restaurants,US,North America,https://www.chipotle.com/content/dam/chipotle/pages/sustainability/us/2024/2023%20Report.pdf,2024.0
CMG,Chipotle Mexican Grill,Consumer Discretionary,Restaurants,US,North America,https://www.chipotle.com/content/dam/chipotle/pages/sustainability/us/2023/chipotle-2020-sustainability-report-final.pdf,2023.0
CMG,Chipotle Mexican Grill,Consumer Discretionary,Restaurants,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CMG_2017.pdf,2017.0
CB,Chubb Limited,Financials,Property & Casualty Insurance,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CB_2021.pdf,2021.0
CB,Chubb Limited,Financials,Property & Casualty Insurance,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CB_2020.pdf,2020.0
CB,Chubb Limited,Financials,Property & Casualty Insurance,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CB_2022.pdf,2022.0
CB,Chubb Limited,Financials,Property & Casualty Insurance,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CB_2019.pdf,2019.0
CHD,Church & Dwight,Consumer Staples,Household Products,US,North America,https://churchdwight.com/pdf/Sustainability/2023-Sustainability-Report.pdf,2023.0
CHD,Church & Dwight,Consumer Staples,Household Products,US,North America,https://www.cleanharbors.com/sites/g/files/bdczcs356/files/2021-03/CLH%20Sustainability%20Report%202-26-21.pdf,2021.0
CI,CIGNA Corp.,Health Care,Managed Health Care,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CI_2021.pdf,2021.0
CI,CIGNA Corp.,Health Care,Managed Health Care,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CI_2016.pdf,2016.0
